recency,frequency,total_value,bank_approved,bank_err,bank_invalid_card,bank_insufficient_fund,bank_do_not_honor,bank_lost_card,amount_high,is_fraud,channel_master,channel_visa,channel_amex
292,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
67,3,8600.0,2,0,0,0,0,1,0,0,0,3,0
24,6,17000.0,6,0,0,0,0,0,0,0,6,0,0
292,1,10727.0,0,0,0,0,1,0,1,0,0,1,0
16,3,10456.0,3,0,0,0,0,0,0,0,0,3,0
8,21,6802.010000000002,8,0,0,13,0,0,0,0,21,0,0
292,1,2217.0,0,0,0,1,0,0,0,0,1,0,0
1,16,122584.0,11,0,0,4,1,0,0,0,0,16,0
291,1,10.0,0,0,0,0,1,0,0,0,0,1,0
291,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
7,11,22910.0,11,0,0,0,0,0,0,0,0,11,0
291,1,11250.0,1,0,0,0,0,0,1,0,1,0,0
291,1,948.99,1,0,0,0,0,0,0,0,0,1,0
107,5,14000.0,5,0,0,0,0,0,0,0,0,5,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
1,6,105985.0,4,0,0,1,1,0,5,0,0,6,0
6,3,4126.0,3,0,0,0,0,0,0,0,0,3,0
274,8,4684.0,8,0,0,0,0,0,0,0,0,8,0
291,1,824.0,1,0,0,0,0,0,0,0,0,1,0
291,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
1,33,68246.0,1,0,0,32,0,0,0,0,0,33,0
238,6,1943.8199999999997,2,0,0,4,0,0,0,0,0,6,0
291,1,1377.0,1,0,0,0,0,0,0,0,0,1,0
265,1,1777.0,1,0,0,0,0,0,0,0,0,1,0
134,18,93728.0,1,0,0,17,0,0,0,0,0,18,0
21,7,19400.0,7,0,0,0,0,0,0,0,0,7,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
230,4,12280.0,3,0,0,0,0,1,0,0,0,4,0
291,1,6222.0,1,0,0,0,0,0,0,0,0,1,0
291,1,1011.3,1,0,0,0,0,0,0,0,0,1,0
36,2,16500.0,2,0,0,0,0,0,1,0,0,2,0
255,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
234,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
50,5,12400.0,5,0,0,0,0,0,0,0,0,5,0
115,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
234,2,6000.0,2,0,0,0,0,0,0,0,0,2,0
1,23,72290.0,8,0,0,15,0,0,0,0,0,23,0
1,2,6382.0,2,0,0,0,0,0,0,0,0,2,0
291,1,60000.0,1,0,0,0,0,0,1,0,0,1,0
123,18,69678.0,2,0,0,16,0,0,0,0,0,18,0
174,2,5000.0,2,0,0,0,0,0,0,0,0,2,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
7,2,10152.0,2,0,0,0,0,0,0,0,0,2,0
291,1,2000.0,0,0,0,1,0,0,0,0,1,0,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,100.0,1,0,0,0,0,0,0,0,1,0,0
291,2,82494.0,1,0,0,0,1,0,2,0,0,2,0
143,3,8000.0,3,0,0,0,0,0,0,0,0,3,0
7,9,21200.0,9,0,0,0,0,0,0,0,0,9,0
291,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
25,7,17800.0,7,0,0,0,0,0,0,0,7,0,0
234,3,8000.0,3,0,0,0,0,0,0,0,3,0,0
234,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
143,4,11000.0,4,0,0,0,0,0,0,0,0,4,0
81,3,9000.0,2,0,0,0,1,0,0,0,0,3,0
64,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
79,2,6000.0,2,0,0,0,0,0,0,0,2,0,0
291,1,2900.0,1,0,0,0,0,0,0,0,0,1,0
116,2,300000.0,2,0,0,0,0,0,2,0,0,2,0
291,1,150000.0,0,0,0,0,0,1,1,0,0,1,0
58,26,99684.0,2,0,0,23,1,0,0,0,0,26,0
245,2,30177.0,0,0,1,0,0,1,2,0,0,2,0
10,23,60541.0,20,0,0,3,0,0,0,0,0,23,0
17,12,36048.0,10,0,0,0,2,0,0,0,0,12,0
121,15,313770.0,2,0,0,13,0,0,15,0,0,15,0
19,1,100000.0,1,0,0,0,0,0,1,0,1,0,0
17,10,42610.0,10,0,0,0,0,0,0,0,0,10,0
25,2,36900.0,2,0,0,0,0,0,2,0,0,2,0
199,4,74400.0,1,0,0,2,0,1,4,0,0,4,0
24,9,22800.0,9,0,0,0,0,0,0,0,0,9,0
291,1,599.0,1,0,0,0,0,0,0,0,0,1,0
8,11,27200.0,11,0,0,0,0,0,0,0,0,11,0
271,1,96000.0,1,0,0,0,0,0,1,0,0,1,0
291,1,24000.0,1,0,0,0,0,0,1,0,1,0,0
26,10,3239.2199999999993,10,0,0,0,0,0,0,0,0,10,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,1,0,0
14,11,182775.0,10,0,0,0,1,0,11,0,0,11,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
59,1,10.0,1,0,0,0,0,0,0,0,0,1,0
11,28,58562.0,8,0,0,20,0,0,0,0,0,28,0
20,5,5062.0,5,0,0,0,0,0,0,0,0,5,0
20,5,12538.0,5,0,0,0,0,0,0,0,0,5,0
7,15,26100.0,10,0,0,4,1,0,0,0,0,15,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
291,1,10000.0,0,0,1,0,0,0,0,0,1,0,0
291,1,1299.0,1,0,0,0,0,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
64,2,3400.0,2,0,0,0,0,0,0,0,0,2,0
2,15,196346.0,1,0,0,14,0,0,14,0,0,15,0
10,19,125400.0,4,0,0,10,5,0,0,0,0,19,0
291,1,449.0,1,0,0,0,0,0,0,0,1,0,0
27,2,44000.0,2,0,0,0,0,0,2,0,2,0,0
17,22,71593.0,20,0,0,0,0,2,0,0,0,22,0
8,43,13927.269999999993,14,0,0,29,0,0,0,0,43,0,0
291,1,324.05,0,0,0,0,1,0,0,0,1,0,0
17,2,4400.0,2,0,0,0,0,0,0,0,0,2,0
64,6,15400.0,6,0,0,0,0,0,0,0,6,0,0
8,30,9717.02,3,0,0,27,0,0,0,0,0,30,0
7,30,9717.02,4,0,0,26,0,0,0,0,0,30,0
8,25,8097.570000000003,5,0,0,20,0,0,0,0,0,25,0
291,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
26,13,4210.889999999999,10,0,0,3,0,0,0,0,13,0,0
35,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
18,6,15400.0,6,0,0,0,0,0,0,0,6,0,0
11,13,271424.0,1,0,0,12,0,0,12,0,0,13,0
26,11,3563.109999999999,10,0,0,1,0,0,0,0,11,0,0
291,1,324.05,0,0,0,0,1,0,0,0,0,1,0
291,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
261,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
165,2,7000.0,2,0,0,0,0,0,0,0,0,2,0
17,11,22000.0,11,0,0,0,0,0,0,0,0,11,0
7,4,6200.0,4,0,0,0,0,0,0,0,0,4,0
290,1,2256.0,1,0,0,0,0,0,0,0,0,1,0
249,2,48954.0,2,0,0,0,0,0,2,0,0,2,0
261,5,11000.0,1,0,0,4,0,0,0,0,0,5,0
290,3,40263.0,0,0,0,3,0,0,3,0,0,3,0
15,45,57256.0,40,0,0,3,2,0,0,0,0,45,0
290,1,10000.0,0,0,0,0,1,0,0,0,0,1,0
290,1,210.0,1,0,0,0,0,0,0,0,0,1,0
26,10,9739.28,10,0,0,0,0,0,0,0,10,0,0
10,7,43400.0,6,0,0,0,1,0,0,0,0,7,0
210,1,16131.0,0,0,0,0,0,1,1,0,0,1,0
30,32,202490.0,13,0,1,18,0,0,1,0,32,0,0
35,4,7800.0,4,0,0,0,0,0,0,0,0,4,0
3,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
250,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
17,10,35677.0,10,0,0,0,0,0,0,0,0,10,0
64,5,12400.0,3,0,0,0,2,0,0,0,0,5,0
290,1,2000.0,1,0,0,0,0,0,0,0,1,0,0
290,1,7050.0,0,0,0,0,1,0,0,0,0,1,0
183,4,15000.0,2,0,0,2,0,0,0,0,0,4,0
35,3,9000.0,3,0,0,0,0,0,0,0,0,3,0
50,3,6400.0,3,0,0,0,0,0,0,0,0,3,0
17,1,3000.0,1,0,0,0,0,0,0,0,1,0,0
64,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
8,9,22800.0,9,0,0,0,0,0,0,0,0,9,0
234,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
129,3,12605.0,0,0,0,0,0,3,0,0,0,3,0
234,3,8000.0,3,0,0,0,0,0,0,0,0,3,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
1,23,156320.0,3,0,0,0,20,0,0,0,23,0,0
25,4,12000.0,4,0,0,0,0,0,0,0,0,4,0
171,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
26,4,13000.0,4,0,0,0,0,0,0,0,0,4,0
35,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
262,2,5000.0,2,0,0,0,0,0,0,0,0,2,0
290,1,949.0,1,0,0,0,0,0,0,0,1,0,0
262,3,6400.0,3,0,0,0,0,0,0,0,0,3,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
10,11,33000.0,6,0,0,0,5,0,0,0,0,11,0
236,2,5000.0,2,0,0,0,0,0,0,0,2,0,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
114,5,13000.0,5,0,0,0,0,0,0,0,0,5,0
290,1,10.0,0,0,1,0,0,0,0,0,0,1,0
1,10,127063.0,10,0,0,0,0,0,9,0,10,0,0
10,36,289656.0,0,0,0,0,36,0,0,0,0,36,0
290,1,4417.0,0,0,0,0,0,1,0,0,0,1,0
147,2,10288.0,2,0,0,0,0,0,0,0,0,2,0
199,3,10605.0,3,0,0,0,0,0,0,0,0,3,0
290,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
290,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
244,5,9790.0,2,0,0,3,0,0,0,0,0,5,0
52,5,14000.0,5,0,0,0,0,0,0,0,5,0,0
290,1,778.0,1,0,0,0,0,0,0,0,0,1,0
237,1,58913.0,1,0,0,0,0,0,1,0,0,1,0
150,6,477434.0,6,0,0,0,0,0,6,0,6,0,0
103,5,20400.0,1,0,0,3,1,0,0,0,0,5,0
290,1,2124.0,1,0,0,0,0,0,0,0,0,1,0
289,1,1556.4,1,0,0,0,0,0,0,0,0,1,0
289,1,1.0,1,0,0,0,0,0,0,0,0,1,0
289,2,0.02,0,0,2,0,0,0,0,0,2,0,0
289,1,1.0,1,0,0,0,0,0,0,0,0,1,0
275,3,4.449999999999999,3,0,0,0,0,0,0,0,0,3,0
266,2,9198.0,2,0,0,0,0,0,0,0,0,2,0
289,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
259,2,3300.0,0,0,0,0,0,2,0,0,0,2,0
230,3,4975.0,3,0,0,0,0,0,0,0,3,0,0
75,4,11000.0,4,0,0,0,0,0,0,0,0,4,0
289,1,4650.0,1,0,0,0,0,0,0,0,0,1,0
289,1,1.0,1,0,0,0,0,0,0,0,0,1,0
1,14,39677.0,10,0,0,4,0,0,0,0,0,14,0
289,1,6000.0,1,0,0,0,0,0,0,0,1,0,0
36,2,3400.0,2,0,0,0,0,0,0,0,0,2,0
64,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
1,30,59832.0,23,0,0,7,0,0,0,0,0,30,0
288,1,470.0,0,1,0,0,0,0,0,0,0,1,0
289,1,25.0,0,1,0,0,0,0,0,0,0,1,0
9,28,162848.0,0,0,0,28,0,0,0,0,0,28,0
15,29,228327.0,8,0,0,20,1,0,0,0,29,0,0
287,2,8950.0,0,0,0,0,1,1,0,0,0,2,0
234,1,15670.0,0,0,0,0,0,1,1,0,0,1,0
289,1,100050.0,1,0,0,0,0,0,1,0,0,1,0
289,1,1.0,1,0,0,0,0,0,0,0,0,1,0
289,1,1.0,1,0,0,0,0,0,0,0,0,1,0
92,1,5502.0,1,0,0,0,0,0,0,0,0,1,0
289,1,5500.0,1,0,0,0,0,0,0,0,0,1,0
289,1,22.0,1,0,0,0,0,0,0,0,0,1,0
227,3,8000.0,3,0,0,0,0,0,0,0,0,3,0
10,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
258,3,8568.0,3,0,0,0,0,0,0,0,0,3,0
258,2,5407.3,2,0,0,0,0,0,0,0,0,2,0
289,1,2297.0,1,0,0,0,0,0,0,0,0,1,0
289,1,5170.0,1,0,0,0,0,0,0,0,0,1,0
15,11,38974.0,10,0,0,1,0,0,0,0,0,11,0
14,7,14140.0,1,0,0,5,1,0,0,0,0,7,0
289,1,2020.0,0,0,0,0,0,1,0,0,0,1,0
61,16,49008.0,3,0,1,9,3,0,0,0,0,16,0
289,1,1202.48,1,0,0,0,0,0,0,0,1,0,0
216,2,20508.0,2,0,0,0,0,0,2,0,2,0,0
115,2,5000.0,2,0,0,0,0,0,0,0,0,2,0
171,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
288,1,2555.0,1,0,0,0,0,0,0,0,0,1,0
274,2,37.47,2,0,0,0,0,0,0,0,0,2,0
35,3,7400.0,2,0,0,1,0,0,0,0,0,3,0
215,3,4300.0,3,0,0,0,0,0,0,0,0,3,0
7,3,5800.0,3,0,0,0,0,0,0,0,3,0,0
262,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
64,2,3400.0,2,0,0,0,0,0,0,0,0,2,0
142,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
63,3,8271.4,3,0,0,0,0,0,0,0,0,3,0
288,1,2500.0,1,0,0,0,0,0,0,0,0,1,0
171,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
288,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
36,1,1400.0,1,0,0,0,0,0,0,0,0,1,0
64,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
288,1,1199.1,1,0,0,0,0,0,0,0,0,1,0
288,1,1249.1,1,0,0,0,0,0,0,0,0,1,0
190,2,6000.0,2,0,0,0,0,0,0,0,2,0,0
288,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
8,33,349701.0,1,0,0,0,32,0,33,0,33,0,0
196,5,64815.0,0,0,0,4,0,1,5,0,0,5,0
196,6,40500.0,4,0,0,0,2,0,3,0,0,6,0
288,1,10063.0,0,0,0,0,0,1,1,0,0,1,0
45,9,34155.0,8,0,0,0,0,1,0,0,0,9,0
14,4,17576.0,4,0,0,0,0,0,0,0,0,4,0
133,16,89075.0,2,0,0,13,0,1,0,0,0,16,0
8,33,214500.0,1,0,0,32,0,0,0,0,0,33,0
189,4,10076.0,4,0,0,0,0,0,0,0,0,4,0
60,9,332622.0,1,0,0,4,4,0,9,0,0,9,0
288,1,1177.0,1,0,0,0,0,0,0,0,0,1,0
193,2,2796.0,2,0,0,0,0,0,0,0,0,2,0
288,1,1398.0,1,0,0,0,0,0,0,0,0,1,0
7,10,67510.0,10,0,0,0,0,0,0,0,10,0,0
288,1,101302.0,1,0,0,0,0,0,1,0,0,1,0
288,1,2620.0,1,0,0,0,0,0,0,0,0,1,0
120,5,84087.0,5,0,0,0,0,0,3,0,5,0,0
288,1,34997.0,1,0,0,0,0,0,1,0,0,1,0
90,2,69398.0,2,0,0,0,0,0,2,0,0,2,0
214,5,8505.0,5,0,0,0,0,0,0,0,0,5,0
187,2,6505.36,2,0,0,0,0,0,0,0,0,2,0
30,12,17071.0,5,0,0,0,7,0,0,0,1,11,0
24,1,1551.0,1,0,0,0,0,0,0,0,0,1,0
241,1,10000.0,1,0,0,0,0,0,0,0,1,0,0
14,19,60781.0,7,0,0,12,0,0,0,0,0,19,0
1,32,352673.0,7,0,0,25,0,0,12,0,0,32,0
287,4,859046.0,1,0,0,0,3,0,4,0,0,4,0
14,7,34447.0,6,0,0,0,1,0,0,0,0,7,0
102,11,47401.0,4,0,0,6,0,1,0,0,0,11,0
287,1,100.0,1,0,0,0,0,0,0,0,0,1,0
287,1,324.05,0,0,0,1,0,0,0,0,1,0,0
26,55,53563.100000000064,9,0,0,46,0,0,0,0,0,55,0
8,3,2921.52,1,0,0,2,0,0,0,0,0,3,0
287,1,974.32,0,0,0,0,1,0,0,0,0,1,0
287,1,2204.0,0,0,1,0,0,0,0,0,1,0,0
287,1,2204.0,1,0,0,0,0,0,0,0,0,1,0
26,37,11984.409999999996,19,0,0,18,0,0,0,0,0,37,0
287,1,324.05,0,0,0,1,0,0,0,0,1,0,0
149,3,15045.0,2,0,0,0,1,0,0,0,0,3,0
72,26,128782.0,6,0,1,19,0,0,0,0,0,26,0
287,1,479.0,1,0,0,0,0,0,0,0,0,1,0
25,5,13400.0,4,0,1,0,0,0,0,0,0,5,0
287,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
287,1,206779.0,1,0,0,0,0,0,1,0,0,1,0
30,10,43534.0,10,0,0,0,0,0,0,0,0,10,0
19,2,4000.0,2,0,0,0,0,0,0,0,0,2,0
222,3,21000.0,3,0,0,0,0,0,1,0,0,3,0
287,1,2990.0,1,0,0,0,0,0,0,0,0,1,0
204,4,21532.0,4,0,0,0,0,0,0,0,0,4,0
64,16,37590.0,2,0,0,13,0,1,0,0,0,16,0
35,3,8400.0,3,0,0,0,0,0,0,0,0,3,0
287,1,584.3,0,0,0,0,1,0,0,0,0,1,0
287,1,1199.1,1,0,0,0,0,0,0,0,0,1,0
140,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
287,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
8,14,141540.0,9,0,0,5,0,0,14,0,0,14,0
212,2,192000.0,2,0,0,0,0,0,2,0,0,2,0
8,35,149904.0,2,0,0,33,0,0,0,0,0,35,0
52,9,23400.0,7,0,0,1,1,0,0,0,0,9,0
287,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
13,4,70544.0,4,0,0,0,0,0,4,0,0,4,0
225,6,32472.0,1,0,0,4,0,1,0,0,0,6,0
97,14,346300.0,3,0,0,11,0,0,14,0,0,14,0
13,7,262500.0,3,0,0,4,0,0,7,0,0,7,0
13,4,48077.0,4,0,0,0,0,0,4,0,0,4,0
13,20,63502.0,20,0,0,0,0,0,0,0,0,20,0
287,1,16450.0,1,0,0,0,0,0,1,0,0,1,0
287,1,25048.0,1,0,0,0,0,0,1,0,0,1,0
119,6,44012.0,4,0,0,2,0,0,1,0,0,6,0
183,3,120006.0,3,0,0,0,0,0,2,0,0,3,0
287,1,625.2,1,0,0,0,0,0,0,0,0,1,0
287,2,304954.0,2,0,0,0,0,0,2,0,0,2,0
263,2,3205.0,2,0,0,0,0,0,0,0,0,2,0
84,6,38274.0,2,0,0,4,0,0,0,0,0,6,0
287,2,6650.0,2,0,0,0,0,0,0,0,0,2,0
287,1,100.0,0,0,0,0,1,0,0,0,0,1,0
104,7,14245.0,6,0,0,0,0,1,0,0,0,7,0
287,1,4671.0,0,0,0,0,0,1,0,0,0,1,0
34,32,40162.0,12,0,0,19,1,0,0,0,32,0,0
194,1,2026.0,1,0,0,0,0,0,0,0,0,1,0
287,1,1748.0,1,0,0,0,0,0,0,0,0,1,0
287,1,1888.0,0,0,0,0,0,1,0,0,0,1,0
287,1,1526.0,1,0,0,0,0,0,0,0,1,0,0
13,25,67102.0,9,0,0,13,3,0,0,0,25,0,0
5,22,152807.0,11,0,0,11,0,0,5,0,0,22,0
286,1,10000.0,1,0,0,0,0,0,0,0,0,1,0
26,10,9739.28,10,0,0,0,0,0,0,0,0,10,0
286,1,1049.1,1,0,0,0,0,0,0,0,0,1,0
26,4,3895.32,4,0,0,0,0,0,0,0,0,4,0
98,9,8765.45,6,0,0,0,3,0,0,0,9,0,0
7,36,211897.0,2,1,0,32,1,0,0,0,0,36,0
29,5,71170.0,5,0,0,0,0,0,5,0,0,5,0
286,1,324.05,0,0,0,0,0,1,0,0,0,1,0
68,19,58769.0,4,0,0,14,0,1,0,0,0,19,0
14,15,93750.0,7,0,0,8,0,0,0,0,0,15,0
112,1,11547.0,1,0,0,0,0,0,1,0,0,1,0
20,11,33849.0,9,0,0,2,0,0,0,0,11,0,0
286,1,1.0,1,0,0,0,0,0,0,0,0,1,0
286,1,24373.0,1,0,0,0,0,0,1,0,0,1,0
25,15,237378.0,9,0,0,6,0,0,15,0,0,15,0
286,1,12165.0,1,0,0,0,0,0,1,0,1,0,0
31,11,33171.0,10,1,0,0,0,0,0,0,0,11,0
286,1,748.0,1,0,0,0,0,0,0,0,0,1,0
286,1,96000.0,1,0,0,0,0,0,1,0,0,1,0
286,1,2120.0,1,0,0,0,0,0,0,0,1,0,0
286,1,150.0,0,0,1,0,0,0,0,0,1,0,0
286,1,3111.0,0,0,0,0,1,0,0,0,0,1,0
285,2,8818.0,2,0,0,0,0,0,0,0,0,2,0
286,1,4250.0,1,0,0,0,0,0,0,0,0,1,0
286,1,13800.0,0,0,0,0,0,1,1,0,0,1,0
194,5,87540.0,0,0,0,4,0,1,5,0,0,5,0
2,3,4155.0,3,0,0,0,0,0,0,0,0,3,0
16,3,7149.0,3,0,0,0,0,0,0,0,0,3,0
286,1,49030.0,0,0,1,0,0,0,1,0,0,1,0
6,18,108000.0,1,0,0,17,0,0,0,0,0,18,0
11,9,61038.0,9,0,0,0,0,0,0,0,0,9,0
12,10,21780.0,10,0,0,0,0,0,0,0,0,10,0
12,8,209008.0,3,0,0,5,0,0,8,0,0,8,0
286,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
6,20,63000.0,3,0,0,17,0,0,0,0,0,20,0
8,7,16619.0,7,0,0,0,0,0,0,0,0,7,0
30,19,546160.0,6,0,0,8,5,0,19,0,0,19,0
286,1,75802.0,1,0,0,0,0,0,1,0,1,0,0
6,10,252802.0,2,0,0,8,0,0,9,0,0,10,0
26,4,9446.0,4,0,0,0,0,0,0,0,0,4,0
183,4,7865.0,4,0,0,0,0,0,0,0,0,4,0
286,1,1748.0,1,0,0,0,0,0,0,0,1,0,0
286,1,748.0,1,0,0,0,0,0,0,0,0,1,0
286,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
163,10,24344.0,10,0,0,0,0,0,0,0,0,10,0
1,21,59795.0,8,0,0,12,1,0,0,0,0,21,0
30,12,179940.0,8,0,0,0,4,0,12,0,0,12,0
96,3,52038.0,3,0,0,0,0,0,3,0,0,3,0
2,13,29866.0,10,0,0,2,1,0,0,0,13,0,0
12,10,30740.0,10,0,0,0,0,0,0,0,10,0,0
9,11,22592.0,11,0,0,0,0,0,0,0,0,11,0
286,1,599.0,1,0,0,0,0,0,0,0,0,1,0
37,3,7400.0,3,0,0,0,0,0,0,0,0,3,0
55,4,10400.0,4,0,0,0,0,0,0,0,0,4,0
7,2,4400.0,2,0,0,0,0,0,0,0,0,2,0
286,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
237,5,115946.0,1,0,0,4,0,0,4,0,0,5,0
89,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
286,1,2195.0,1,0,0,0,0,0,0,0,0,1,0
286,1,5444.0,1,0,0,0,0,0,0,0,1,0,0
286,1,96000.0,0,0,0,0,1,0,1,0,0,1,0
285,1,96000.0,1,0,0,0,0,0,1,0,0,1,0
31,9,40492.0,9,0,0,0,0,0,0,0,0,9,0
286,1,4500.0,0,0,0,0,0,1,0,0,0,1,0
125,4,87438.0,1,0,0,0,0,3,4,0,0,4,0
5,10,100000.0,10,0,0,0,0,0,0,0,0,10,0
243,2,44579.0,2,0,0,0,0,0,1,0,2,0,0
199,1,2159.52,1,0,0,0,0,0,0,0,0,1,0
286,1,1377.3,1,0,0,0,0,0,0,0,1,0,0
150,1,4000.0,0,0,0,1,0,0,0,0,0,1,0
151,5,10000.0,5,0,0,0,0,0,0,0,0,5,0
144,21,43071.0,20,0,0,0,1,0,0,0,0,21,0
194,2,4000.0,0,0,0,0,2,0,0,0,0,2,0
196,1,10.0,1,0,0,0,0,0,0,0,1,0,0
143,4,12050.0,4,0,0,0,0,0,0,0,4,0,0
179,2,10200.0,2,0,0,0,0,0,0,0,2,0,0
147,1,2000.0,1,0,0,0,0,0,0,0,1,0,0
286,1,778.0,1,0,0,0,0,0,0,0,0,1,0
133,12,26290.0,3,0,0,8,0,1,0,0,0,12,0
286,1,946.24,1,0,0,0,0,0,0,0,0,1,0
285,1,2060.4,1,0,0,0,0,0,0,0,1,0,0
12,12,24620.0,10,0,0,2,0,0,0,0,0,12,0
60,14,366420.0,2,1,0,8,3,0,13,0,0,14,0
1,5,16210.0,4,0,0,0,1,0,0,0,0,5,0
25,15,51320.0,10,0,0,5,0,0,0,0,0,15,0
3,43,332752.6199999999,6,0,0,37,0,0,29,0,0,43,0
285,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
285,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
2,26,265425.0,1,0,0,25,0,0,26,0,0,26,0
194,7,22480.0,2,1,0,3,0,1,0,0,0,7,0
55,13,38781.0,7,0,0,6,0,0,0,0,0,13,0
2,13,42382.0,10,0,0,3,0,0,0,0,0,13,0
173,1,636.0,1,0,0,0,0,0,0,0,0,1,0
6,23,521640.0,7,0,0,0,16,0,23,0,0,23,0
1,15,34092.0,2,0,0,0,13,0,0,0,0,15,0
285,1,749.0,1,0,0,0,0,0,0,0,0,1,0
2,8,75540.0,8,0,0,0,0,0,7,0,0,8,0
193,6,99700.0,6,0,0,0,0,0,4,0,0,6,0
285,1,974.32,0,0,0,0,0,1,0,0,0,1,0
285,1,300.0,1,0,0,0,0,0,0,0,0,1,0
285,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
1,15,140010.0,9,0,0,6,0,0,0,0,0,15,0
285,1,2035.0,1,0,0,0,0,0,0,0,0,1,0
285,1,1244.96,1,0,0,0,0,0,0,0,0,1,0
284,1,48000.0,1,0,0,0,0,0,1,0,0,1,0
284,14,1011000.0,1,0,0,0,13,0,13,0,14,0,0
285,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
31,9,24362.0,9,0,0,0,0,0,0,0,0,9,0
285,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
285,1,1500.0,1,0,0,0,0,0,0,0,0,1,0
285,1,10520.0,1,0,0,0,0,0,1,0,0,1,0
285,1,19.99,0,0,0,1,0,0,0,0,1,0,0
11,10,188050.0,1,0,1,8,0,0,10,0,10,0,0
5,16,369536.0,0,0,0,3,13,0,16,0,0,16,0
285,1,4683.0,0,0,1,0,0,0,0,0,0,1,0
5,16,168400.0,3,0,0,0,13,0,16,0,16,0,0
285,1,5190.0,1,0,0,0,0,0,0,0,0,1,0
284,2,1528.0,2,0,0,0,0,0,0,0,0,2,0
285,1,1142.16,1,0,0,0,0,0,0,0,0,1,0
11,11,23364.0,11,0,0,0,0,0,0,0,0,11,0
285,1,84000.0,1,0,0,0,0,0,1,0,0,1,0
285,1,449.0,1,0,0,0,0,0,0,0,0,1,0
15,3,25953.0,2,0,0,0,1,0,0,0,0,3,0
